durations,datelimits
442.0,2014-10-05/2015-12-21
71.0,2014-06-08/2014-08-18
60.0,2015-12-26/2016-02-24
16.0,2016-06-06/2016-06-22
10.0,2017-02-19/2017-03-01
10.0,2017-03-10/2017-03-20
10.0,2017-03-24/2017-04-03
15.0,2017-06-26/2017-07-11
12.0,2017-08-11/2017-08-23
36.0,2018-02-12/2018-03-20
15.0,2018-09-19/2018-10-04
13.0,2018-10-23/2018-11-05
34.0,2018-11-28/2019-01-01
