"[210, '2014-08-24/2015-03-22']","['sot', 210, '2014-08-24/2015-03-22']"
"[24, '2015-04-19/2015-05-13']","['sot', 24, '2015-04-19/2015-05-13']"
"[20, '2015-06-07/2015-06-27']","['sot', 20, '2015-06-07/2015-06-27']"
"[12, '2015-06-27/2015-07-09']","['sot', 12, '2015-06-27/2015-07-09']"
"[17, '2015-09-09/2015-09-26']","['sot', 17, '2015-09-09/2015-09-26']"
"[20, '2015-10-29/2015-11-18']","['sot', 20, '2015-10-29/2015-11-18']"
"[103, '2015-11-18/2016-02-29']","['sot', 103, '2015-11-18/2016-02-29']"
"[16, '2016-03-09/2016-03-25']","['sot', 16, '2016-03-09/2016-03-25']"
"[20, '2016-03-31/2016-04-20']","['sot', 20, '2016-03-31/2016-04-20']"
"[35, '2016-05-15/2016-06-19']","['sot', 35, '2016-05-15/2016-06-19']"
"[20, '2016-08-03/2016-08-23']","['sot', 20, '2016-08-03/2016-08-23']"
"[26, '2016-12-21/2017-01-16']","['sot', 26, '2016-12-21/2017-01-16']"
"[28, '2017-01-25/2017-02-22']","['sot', 28, '2017-01-25/2017-02-22']"
"[42, '2017-02-22/2017-04-05']","['sot', 42, '2017-02-22/2017-04-05']"
"[175, '2017-04-05/2017-09-27']","['sot', 175, '2017-04-05/2017-09-27']"
"[114, '2017-12-18/2018-04-11']","['sot', 114, '2017-12-18/2018-04-11']"
"[350, '2018-07-05/2019-06-20']","['sot', 350, '2018-07-05/2019-06-20']"
