"[14, '2015-12-22/2016-01-05']","['sot', 14, '2015-12-22/2016-01-05']"
"[11, '2016-01-22/2016-02-02']","['sot', 11, '2016-01-22/2016-02-02']"
"[10, '2016-06-03/2016-06-13']","['sot', 10, '2016-06-03/2016-06-13']"
"[15, '2016-12-21/2017-01-05']","['sot', 15, '2016-12-21/2017-01-05']"
"[10, '2016-12-06/2016-12-16']","['sot', 10, '2016-12-06/2016-12-16']"
"[11, '2017-05-25/2017-06-05']","['sot', 11, '2017-05-25/2017-06-05']"
"[20, '2017-07-19/2017-08-08']","['sot', 20, '2017-07-19/2017-08-08']"
"[18, '2017-12-01/2017-12-19']","['sot', 18, '2017-12-01/2017-12-19']"
"[10, '2018-04-13/2018-04-23']","['sot', 10, '2018-04-13/2018-04-23']"
"[15, '2018-06-21/2018-07-06']","['sot', 15, '2018-06-21/2018-07-06']"
"[13, '2018-07-24/2018-08-06']","['sot', 13, '2018-07-24/2018-08-06']"
"[20, '2018-11-20/2018-12-10']","['sot', 20, '2018-11-20/2018-12-10']"
"[13, '2018-12-22/2019-01-04']","['sot', 13, '2018-12-22/2019-01-04']"
"[7, '2019-01-08/2019-01-15']","['sot', 7, '2019-01-08/2019-01-15']"
"[7, '2019-02-15/2019-02-22']","['sot', 7, '2019-02-15/2019-02-22']"
"[8, '2019-03-04/2019-03-12']","['sot', 8, '2019-03-04/2019-03-12']"
"[13, '2019-03-19/2019-04-01']","['sot', 13, '2019-03-19/2019-04-01']"
