"[19, '2016-01-22/2016-02-10']","['sot', 19, '2016-01-22/2016-02-10']"
"[7, '2016-04-13/2016-04-20']","['sot', 7, '2016-04-13/2016-04-20']"
"[15, '2016-05-18/2016-06-02']","['sot', 15, '2016-05-18/2016-06-02']"
"[29, '2016-06-20/2016-07-19']","['sot', 29, '2016-06-20/2016-07-19']"
"[9, '2016-10-03/2016-10-12']","['sot', 9, '2016-10-03/2016-10-12']"
"[11, '2016-11-21/2016-12-02']","['sot', 11, '2016-11-21/2016-12-02']"
"[10, '2016-12-06/2016-12-16']","['sot', 10, '2016-12-06/2016-12-16']"
"[9, '2017-04-19/2017-04-28']","['sot', 9, '2017-04-19/2017-04-28']"
"[13, '2017-11-09/2017-11-22']","['sot', 13, '2017-11-09/2017-11-22']"
"[15, '2017-12-04/2017-12-19']","['sot', 15, '2017-12-04/2017-12-19']"
"[40, '2017-12-20/2018-01-29']","['sot', 40, '2017-12-20/2018-01-29']"
"[28, '2018-03-06/2018-04-03']","['sot', 28, '2018-03-06/2018-04-03']"
"[50, '2018-04-03/2018-05-23']","['sot', 50, '2018-04-03/2018-05-23']"
"[26, '2018-06-21/2018-07-17']","['sot', 26, '2018-06-21/2018-07-17']"
"[74, '2018-09-20/2018-12-03']","['sot', 74, '2018-09-20/2018-12-03']"
"[42, '2018-12-03/2019-01-14']","['sot', 42, '2018-12-03/2019-01-14']"
"[54, '2019-01-24/2019-03-19']","['sot', 54, '2019-01-24/2019-03-19']"
