durations,datelimits
140.0,2014-06-10/2014-10-28
69.0,2014-12-11/2015-02-18
42.0,2014-10-28/2014-12-09
24.0,2015-04-17/2015-05-11
26.0,2015-05-11/2015-06-06
17.0,2015-09-27/2015-10-14
11.0,2016-02-26/2016-03-08
8.0,2016-01-13/2016-01-21
10.0,2016-01-30/2016-02-09
11.0,2016-04-13/2016-04-24
16.0,2016-07-16/2016-08-01
13.0,2016-09-15/2016-09-28
25.0,2016-12-28/2017-01-22
28.0,2017-02-25/2017-03-25
43.0,2017-04-20/2017-06-02
70.0,2017-09-12/2017-11-21
197.0,2018-06-18/2019-01-01
