"[207, '2015-03-07/2015-09-30']","['sot', 207, '2015-03-07/2015-09-30']"
"[181, '2015-11-28/2016-05-27']","['sot', 181, '2015-11-28/2016-05-27']"
"[36, '2017-01-05/2017-02-10']","['sot', 36, '2017-01-05/2017-02-10']"
"[39, '2017-03-30/2017-05-08']","['sot', 39, '2017-03-30/2017-05-08']"
"[31, '2017-08-03/2017-09-03']","['sot', 31, '2017-08-03/2017-09-03']"
"[55, '2017-09-15/2017-11-09']","['sot', 55, '2017-09-15/2017-11-09']"
"[62, '2017-11-29/2018-01-30']","['sot', 62, '2017-11-29/2018-01-30']"
"[28, '2018-02-14/2018-03-14']","['sot', 28, '2018-02-14/2018-03-14']"
"[29, '2018-03-26/2018-04-24']","['sot', 29, '2018-03-26/2018-04-24']"
"[32, '2018-05-11/2018-06-12']","['sot', 32, '2018-05-11/2018-06-12']"
"[87, '2018-08-23/2018-11-18']","['sot', 87, '2018-08-23/2018-11-18']"
"[191, '2018-12-11/2019-06-20']","['sot', 191, '2018-12-11/2019-06-20']"
