durations,datelimits
19.0,2015-12-16/2016-01-04
22.0,2016-01-05/2016-01-27
13.0,2016-02-25/2016-03-09
13.0,2016-07-01/2016-07-14
12.0,2016-09-02/2016-09-14
12.0,2016-09-14/2016-09-26
14.0,2016-11-16/2016-11-30
22.0,2016-12-19/2017-01-10
14.0,2017-02-10/2017-02-24
25.0,2017-08-31/2017-09-25
23.0,2017-09-25/2017-10-18
34.0,2017-11-03/2017-12-07
25.0,2017-12-14/2018-01-08
41.0,2018-05-16/2018-06-26
49.0,2018-07-19/2018-09-06
59.0,2018-11-14/2019-01-12
59.0,2019-03-15/2019-05-13
